ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time,price_log
375945,Koramangala,Bangalore,Brown Burger Co.,300.0,4.4,20.0,"American,Fast Food,Beverages,Pizzas,Snacks,Juices,Desserts",Koramangala,60,5.703782474656201
375967,Bkc,Mumbai,Olive Pizzeria,800.0,2.9,80.0,"Pizzas,Fast Food,Italian",Scruz Bandra East,48,6.684611727667927
375985,Narotam Nagar,Surat,Food Adda,150.0,4.0,100.0,"Pizzas,Mexican,Chinese,Fast Food,Combo",Adajan,46,5.0106352940962555
375997,Rohini,Delhi,Artinci - Indulge Guilt Free!,200.0,4.4,50.0,"Ice Cream,Healthy Food,Keto,Desserts,Snacks,Beverages,Bakery",Rohini,39,5.298317366548036
376009,Frazer Town,Bangalore,Renuka Foods,300.0,2.9,80.0,"Indian,Biryani,Chinese",Frazer Town,54,5.703782474656201
376069,Annamalai Colony,Chennai,The Chinese Mealbox (Cmb),300.0,4.0,100.0,Chinese,Vadapalani,88,5.703782474656201
376099,Anna Nagar,Chennai,Kerala Kitchen,200.0,4.0,100.0,"South Indian,Chinese",Annanagar,67,5.298317366548036
376140,Bhowanipore,Kolkata,Kapoor Pind Dhabaa,300.0,4.1,20.0,"Indian,Chinese,Desserts,Beverages,Biryani",Bhawanipore,67,5.703782474656201
376161,Anna Nagar,Chennai,Chinese Wox,300.0,4.6,100.0,Chinese,Annanagar,68,5.703782474656201
376168,Rajouri Garden,Delhi,White Cub,200.0,2.9,80.0,Ice Cream,Rajouri Garden,78,5.298317366548036
376188,Dahin Nagar,Surat,Hello Shake,300.0,2.9,80.0,"Beverages,Juices,Snacks",Adajan,65,5.703782474656201
376190,Anna Nagar,Chennai,Madurai Military Hotel,300.0,4.2,100.0,"South Indian,Biryani",Annanagar,63,5.703782474656201
376202,Anna Nagar,Chennai,Bangkok Bae,300.0,4.4,50.0,"Asian,Thai",Annanagar,68,5.703782474656201
376239,Santacruz East,Mumbai,Merwans Cake Stop,400.0,4.5,500.0,"Bakery,Desserts",Scruz Bandra East,40,5.991464547107982
376240,Topsia,Kolkata,Sabka Club,500.0,2.9,80.0,"Continental,Italian,North Indian",Central Kolkata,76,6.214608098422191
376244,Bandra Kurla Complex,Mumbai,Good Flippin' Burgers,600.0,4.6,100.0,"American,Fast Food",Scruz Bandra East,34,6.396929655216146
376260,Nungambakkam,Chennai,Junior Kuppanna,400.0,4.1,1000.0,"Biryani,South Indian,North Indian",Nungambakkam,59,5.991464547107982
376269,Toli Chowki,Hyderabad,Baithak,450.0,3.7,20.0,"Continental,Beverages",Tolichowki,71,6.1092475827643655
376361,Park Street Area,Kolkata,Gupta Brothers,250.0,4.1,100.0,Indian  North Indian  Chinese  Snacks  Chaat  Thalis  Combo,Central Kolkata,46,5.521460917862246
376364,Anna Nagar,Chennai,The New Punjab Club,300.0,4.6,20.0,North Indian,Annanagar,66,5.703782474656201
376412,Wadgaon Sheri,Pune,Ice Cream Factory And Shahi Durbar,300.0,2.9,80.0,"Ice Cream,Desserts,Beverages",Kalyani Nagar,66,5.703782474656201
376424,Jadavpur,Kolkata,Fnf Food Centre,300.0,2.9,80.0,"Fast Food,Pastas,Combo",Jadavpur,93,5.703782474656201
376436,Tagore Garden Extension,Delhi,Musafir By Imly,400.0,4.0,50.0,"Indian,Chinese,Italian",Rajouri Garden,73,5.991464547107982
376466,Karve Nagar,Pune,Susha'S Cafe,400.0,2.9,80.0,"Fast Food,Pizzas,Beverages",Kothrud,56,5.991464547107982
376487,Washermanpet,Chennai,Hotel Pandian,300.0,3.7,100.0,"Biryani,South Indian,Chinese,Seafood",Washermenpet,61,5.703782474656201
376491,Kilpauk,Chennai,London Dessert Co,300.0,3.8,100.0,"Desserts,Beverages,Snacks",Kilpauk,40,5.703782474656201
376615,Piplod,Surat,Enjoy,400.0,4.2,50.0,"North Indian,Punjabi,Chinese",Piplod,59,5.991464547107982
376616,Piplod,Surat,Sizzling Salsa,400.0,4.5,20.0,"Mexican,Continental,Italian",Piplod,56,5.991464547107982
376629,Andheri East,Mumbai,Chine Dine,350.0,3.7,100.0,"Chinese,Thai,North Indian,Biryani,South Indian,Maharashtrian,Snacks,Combo",Marol Sakinaka,56,5.857933154483459
376645,Koyambedu,Chennai,Firewood Briyani,350.0,2.9,80.0,"Biryani,Indian,Chinese,Tandoor",Arumbakkam,74,5.857933154483459
376664,Bhowanipore,Kolkata,Sharma Snacks Centre,300.0,4.4,100.0,Snacks  Fast Food  Desserts  Beverages,Central Kolkata,46,5.703782474656201
376665,Sarvodaya Colony,Hyderabad,The Mirchiesz,300.0,3.8,100.0,"Chinese,Biryani,Indian",Kothapet & Dilsukhnagar,74,5.703782474656201
376683,Sion,Mumbai,Royal Falooda And Juice Centre,300.0,3.9,20.0,Continental  Beverages  Ice Cream,Matunga Wadala,53,5.703782474656201
376701,Baguiati,Kolkata,Rajgharana,300.0,2.9,80.0,Indian  Chinese  South Indian  Bengali  Snacks,Lake Town,88,5.703782474656201
376908,Matunga Wadala,Mumbai,Shri Balaji Snacks Center,100.0,3.9,20.0,"Indian,Snacks",Matunga Wadala,63,4.605170185988091
376913,Magarpatta,Pune,Malabar Food Centre,300.0,2.9,80.0,"North Indian,Indian",Magarpatta,82,5.703782474656201
376914,Somajiguda & Khairtabad,Hyderabad,Theobroma,500.0,4.6,500.0,"Desserts,Bakery,Beverages",Somajiguda & Khairtabad,52,6.214608098422191
376952,South Kolkata,Kolkata,The Yellow Turtle,300.0,4.4,100.0,"Asian,Chinese,Continental",South Kolkata,71,5.703782474656201
376990,Perambur,Chennai,Delight Cake Treat,400.0,2.9,80.0,"Bakery,Desserts",Perambur,53,5.991464547107982
377056,T Nagar,Chennai,The Earthen Foods,300.0,3.3,20.0,"Biryani,Italian,Chinese",T Nagar,70,5.703782474656201
377065,Rajajinagar,Bangalore,Karavali Mess,250.0,4.3,20.0,Indian,Rajajinagar,59,5.521460917862246
377134,T Nagar,Chennai,Subhodayam Restaurant,300.0,3.9,50.0,"Chinese,South Indian,Andhra,Biryani,Desserts",T Nagar,64,5.703782474656201
377149,Navrangpura,Ahmedabad,Tea Post  A Place To Talk,200.0,2.9,80.0,"Indian,Beverages,Snacks",Navrangpura,38,5.298317366548036
377176,Nehru Stadium Dark Kitchen Metro Manor Sydenhams,Chennai,Wow! Momo,300.0,4.2,100.0,"Tibetan,Fast Food,Healthy Food,Asian,Chinese,Snacks,Continental,Desserts,Beverages",Sydenhams Road,30,5.703782474656201
377203,Frazer Town,Bangalore,Amma'S Pastries,350.0,4.4,50.0,"Bakery,Desserts",Frazer Town,44,5.857933154483459
377204,Salt Lake,Kolkata,Afraa Lounge,1500.0,4.2,20.0,"Chinese,Continental,Indian,Combo",Salt Lake,69,7.313220387090301
377226,Powai,Mumbai,Tuliip'S Kitchen,200.0,2.9,80.0,"Thalis,Biryani",Powai,54,5.298317366548036
377305,Santoshnagar & Saidabad,Hyderabad,Shawarma Station,289.0,3.1,20.0,"Arabian,Lebanese",Santoshnagar & Saidabad,58,5.666426688112432
377312,Sinhgad Road,Pune,Culture Biryani And Grill,280.0,4.6,20.0,"Indian,Continental",Sinhgad Road,82,5.634789603169249
377315,Kalyani Nagar,Pune,Rocomamas,1000.0,4.2,50.0,"American,Fast Food",Kalyani Nagar,59,6.907755278982137
377316,Abids & Koti,Hyderabad,Ram Ki Bandi,300.0,4.1,100.0,South Indian,Himayath Nagar,28,5.703782474656201
377350,Chembur,Mumbai,M. S. Snacks Center,350.0,2.9,80.0,"Chinese,Indian,Snacks",Chembur,57,5.857933154483459
377432,Salt Lake,Kolkata,Cafe Darshani,280.0,3.9,20.0,South Indian,Salt Lake,66,5.634789603169249
377445,Marol Sakinaka,Mumbai,Oishi Oishi By Persian Darbar,600.0,2.9,80.0,Chinese  Japanese  Pan-Asian  Tibetan  Asian  Beverages,Marol Sakinaka,51,6.396929655216146
377576,Alwarpet,Chennai,Svah Express,500.0,4.2,50.0,"Indian,Continental,Desserts,Beverages",Alwarpet,77,6.214608098422191
377616,Athwa,Surat,Dilip Dabeli,250.0,4.2,20.0,"Snacks,Chaat,Fast Food",Athwa,35,5.521460917862246
377625,Near Rto Pal Gam,Surat,Krazzy Chicken,300.0,2.9,80.0,"Biryani,Indian",Varachha,64,5.703782474656201
377778,Central Kolkata,Kolkata,Suman Sweets And Snacks,300.0,2.9,80.0,Sweets  Snacks,Central Kolkata,57,5.703782474656201
377818,Koramangala,Bangalore,Ruchi Virundu,250.0,2.9,80.0,"Biryani,South Indian",Koramangala,61,5.521460917862246
377857,Kirti Nagar,Delhi,Foodiz Dhaba,300.0,2.9,80.0,"Chinese,Indian",Kirti Nagar,73,5.703782474656201
377877,Perambur,Chennai,Ziyach Atho Kadai,200.0,4.2,50.0,"Street Food,Chinese,Indian",Perambur,53,5.298317366548036
377889,Central Bangalore,Bangalore,Puppy'S Gastronomy,1000.0,2.9,80.0,"Continental,Italian,Snacks,Beverages",Central Bangalore,50,6.907755278982137
378002,Tarnaka  Nacharam & Malkajigiri,Hyderabad,Chutney Bowl,150.0,4.2,500.0,South Indian,Tarnaka  Nacharam & Malkajigiri,61,5.0106352940962555
378029,Piplod,Surat,Cafe Ashiana,200.0,2.9,80.0,"Fast Food,North Indian,Italian,Beverages",Piplod,64,5.298317366548036
378076,Mehdipatnam,Hyderabad,The Hyderabad Chicken Haleem,150.0,3.2,20.0,Haleem,Mehdipatnam,53,5.0106352940962555
378112,Kilpauk,Chennai,Kites Pure Veg Restaurant,280.0,2.9,80.0,Indian,Kilpauk,51,5.634789603169249
378117,Shivaji Nagar,Pune,Chocolate Biclate,250.0,4.3,50.0,"Bakery,Desserts,Beverages",Shivaji Nagar,46,5.521460917862246
378150,South Kolkata,Kolkata,Fiery Drumstick,300.0,2.9,80.0,Chinese,South Kolkata,72,5.703782474656201
378154,Vastrapur,Ahmedabad,Smokin' Joe'S,400.0,3.8,50.0,"Italian,Pizzas,Continental,Italian-American",Vastrapur,47,5.991464547107982
378157,South Kolkata,Kolkata,Zeeshan D.P. Park,250.0,4.4,100.0,"Tandoor,Snacks,Biryani",South Kolkata,68,5.521460917862246
378205,Annanagar,Chennai,The Asian Hive,300.0,4.3,100.0,"Chinese,Thai,Asian",Annanagar,63,5.703782474656201
378321,Punjabi Bagh,Delhi,Shakespeare Cafe (Punjabi Bagh),400.0,2.9,80.0,"Indian,Tandoor,Chinese",Punjabi Bagh,75,5.991464547107982
378370,Sinhgad Road,Pune,Italian Hut,199.0,4.4,20.0,"Continental,Italian",Sinhgad Road,65,5.293304824724492
378411,Lake Town,Kolkata,Bangaliana,200.0,3.8,20.0,"Indian,North Indian",Lake Town,88,5.298317366548036
378436,Lake Town,Kolkata,Ketana,250.0,4.4,100.0,Indian,Bangur Avenue,78,5.521460917862246
378469,North Dumdum,Kolkata,Dumghan,300.0,4.5,100.0,"Biryani,North Eastern,Kebabs,Indian",North Dumdum,81,5.703782474656201
378475,Dumdum,Kolkata,Ananda Mela Confectionery,300.0,2.9,80.0,"Indian,Bakery,Biryani",Dumdum,75,5.703782474656201
378482,Salt Lake,Kolkata,Club Loca,200.0,2.9,80.0,Continental  Indian  Chinese,Salt Lake,70,5.298317366548036
378508,South Kolkata,Kolkata,Gangotri Sweets And Snacks,200.0,4.3,100.0,Sweets  Snacks  Chaat,South Kolkata,49,5.298317366548036
378527,Kalyani Nagar,Pune,Belly Tales,400.0,3.9,50.0,"North Indian,Chinese,Combo,Pizzas,Beverages",Kalyani Nagar,59,5.991464547107982
378594,Adajan,Surat,Bro Sis Fast Food Corner,350.0,2.9,80.0,"Fast Food,Italian",Adajan,59,5.857933154483459
378719,Indiranagar,Bangalore,Cloud Kitchen Chinni Con Cook,300.0,2.9,80.0,"Continental,Indian,Chinese,Beverages",Indiranagar,65,5.703782474656201
378734,T Nagar,Chennai,The Degh Story,900.0,2.9,80.0,"North Indian,Biryani,Hyderabadi,Indian",City Centre,80,6.802394763324311
378796,Kothrud,Pune,Shivtirth Vadapav,200.0,3.7,20.0,"Indian,Snacks",Kothrud,60,5.298317366548036
378854,Piplod,Surat,The Wrap Co,350.0,3.9,100.0,"North Indian,Snacks",Piplod,60,5.857933154483459
378902,Piplod,Surat,Engine Cafe,200.0,4.0,50.0,"Indian,Continental,Chinese",Piplod,61,5.298317366548036
378921,Marol Sakinaka,Mumbai,Orange Cakes And Bakers,500.0,4.1,100.0,"Bakery,Desserts",Marol Sakinaka,48,6.214608098422191
379007,South Kolkata,Kolkata,Tbc Bowlz,200.0,4.4,50.0,"Indian,Chinese,Continental",South Kolkata,76,5.298317366548036
379013,Andheri East,Mumbai,Dooodly Meals,400.0,2.9,80.0,North Indian,Andheri East,52,5.991464547107982
379046,Basavanagudi,Bangalore,House Of Belgian,250.0,2.9,80.0,"Desserts,Beverages,Snacks",Basavanagudi,59,5.521460917862246
379083,Perambur,Chennai,Hotel Vada Chennai,350.0,3.8,50.0,"Arabian,South Indian,Grill,Barbecue,Chinese,Biryani,Combo,Ice Cream,Juices,Beverages",Perambur,53,5.857933154483459
379100,Shivaji Nagar,Pune,Rajmandir Ice Cream,150.0,4.0,20.0,"Ice Cream,Desserts,Beverages",Shivaji Nagar,27,5.0106352940962555
379121,Mylapore,Chennai,The Nosh,200.0,2.9,80.0,"Fast Food,Beverages,Indian,Tandoor",Mylapore,67,5.298317366548036
379173,Maninagar,Ahmedabad,Lemon Restaurant,300.0,2.9,80.0,"South Indian,Continental,Chinese",Maninagar,49,5.703782474656201
379218,Santacruz Bandra East,Mumbai,Big Binge Co,100.0,4.7,20.0,"Asian,Mexican,Snacks,Fast Food",Scruz Bandra East,53,4.605170185988091
379224,Annanagar,Chennai,Gita'S Homemade,200.0,2.9,80.0,"Andhra,South Indian,Indian",Annanagar,72,5.298317366548036
379251,Malleshwaram,Bangalore,Shawarma21,150.0,4.3,20.0,"Arabian,Fast Food",Ln Puram Srirampuram,54,5.0106352940962555
379271,Bibwewadi,Pune,Surprise India - Cakes & Desserts,300.0,4.1,20.0,Bakery,Bibwewadi,77,5.703782474656201
379273,Vastrapur,Ahmedabad,Haanji Amritsari Kulcha,300.0,3.0,20.0,"North Indian,Snacks",Vastrapur,47,5.703782474656201
379281,Salt Lake,Kolkata,Rita'S Cafe,300.0,4.5,20.0,"South Indian,Snacks,Beverages",Salt Lake,56,5.703782474656201
379342,Alwarpet,Chennai,Flipside (Burgers And Sides),750.0,4.4,100.0,American,Alwarpet,68,6.620073206530356
379359,Tarnaka Nacharam & Malkajigiri,Hyderabad,Maharashtrian Kitchen,200.0,2.9,80.0,Maharashtrian,Tarnaka Nacharam & Malkajigiri,87,5.298317366548036
379495,Central Kolkata,Kolkata,Karim'S,250.0,4.2,100.0,Mughlai,Central Kolkata,48,5.521460917862246
379497,Athwa,Surat,Amar Bhandari Tiffin House,200.0,2.9,80.0,"Indian,Seafood",Athwa,38,5.298317366548036
379518,Paschim Vihar,Delhi,Durga Dosa Corner,200.0,4.2,100.0,"South Indian,Chinese",Paschim Vihar,44,5.298317366548036
379616,Marol Sakinaka,Mumbai,New Shalimar Cold Drink House,120.0,2.9,80.0,"Desserts,South Indian,Pizzas,Fast Food,Juices,Snacks",Marol Sakinaka,44,4.787491742782046
379687,Tolichowki,Hyderabad,Fried Chicken Hub,325.0,4.2,100.0,Continental,Tolichowki,78,5.783825182329737
379718,Perambur,Chennai,Adyar Vaishanava S Thattu Idli Kadai,300.0,4.1,100.0,South Indian,Perambur,62,5.703782474656201
379740,Marol Sakinaka,Mumbai,Dil Ki Meal,300.0,4.5,50.0,"Combo,American",Marol Sakinaka,53,5.703782474656201
379776,Nsp,Delhi,Hill Chillz 26,300.0,4.3,50.0,"Ice Cream,Beverages",Nsp,50,5.703782474656201
379796,Kothapet & Dilsukhnagar,Hyderabad,Five Star And Koli Hut,120.0,4.7,20.0,Indian,Kothapet & Dilsukhnagar,54,4.787491742782046
379892,Abids & Koti,Hyderabad,The Brooklyn Creamery - Healthy Ice Cream,200.0,3.9,20.0,"Desserts,Ice Cream,Healthy Food",Abids,35,5.298317366548036
379909,Chembur,Mumbai,Momo'S Mealbox,300.0,2.9,80.0,"Chinese,Snacks,Beverages",Chembur,52,5.703782474656201
379915,Ruby Area,Kolkata,Abar Khabo One,100.0,4.6,50.0,"Indian,Chinese",Ruby Area,74,4.605170185988091
379942,Marol Sakinaka,Mumbai,Mega Food Court,300.0,4.4,50.0,"Indian,North Indian,South Indian,Biryani,Pizzas,Desserts,Beverages",Marol Industrial Estate Marol Sakinaka,56,5.703782474656201
379995,Salt Lake,Kolkata,Byepass Dhaba,600.0,4.3,100.0,"North Indian,Chinese,Biryani,Tandoor",Salt Lake,60,6.396929655216146
380023,Lake Town,Kolkata,Gupta Brothers Lake Town,300.0,4.2,100.0,Asian  Chinese  Combo  Desserts  Indian  North Indian,Lake Town,65,5.703782474656201
380069,Annanagar,Chennai,Sumac - Middle Eastern Medley,400.0,3.9,20.0,"Continental,Snacks,Salads",5Th Street Nehru Nagar 13Th Main Road,77,5.991464547107982
380114,Annanagar,Chennai,Grillsmith - Flamin' Fare,400.0,4.3,20.0,"Continental,North Indian,South Indian,Chinese",Annanagar,78,5.991464547107982
380118,Lake Town,Kolkata,Cookie2Nite,120.0,2.9,80.0,Desserts  Snacks  Fast Food  Beverages  Combo,Lake Town,77,4.787491742782046
380177,Athwa,Surat,Food  On  Way,200.0,4.2,100.0,"North Indian,Fast Food,Chinese,Biryani,Pizzas,Street Food",Parvat Patiya,46,5.298317366548036
380189,Basavanagudi,Bangalore,The Cake House,280.0,4.3,20.0,"Indian,Bakery,Sweets",Basavanagudi,54,5.634789603169249
380243,Chembur,Mumbai,Kerala Palace,350.0,4.3,500.0,"Kerala,South Indian,Indian,Biryani",Chembur,50,5.857933154483459
380346,A.S. Rao Nagar & Sainikpuri,Hyderabad,Sri Sai Ak Tiffin Centre,200.0,4.2,100.0,Indian  South Indian,A.S. Rao Nagar & Sainikpuri,83,5.298317366548036
380368,Basavanagudi,Bangalore,Mumbai Xpress,300.0,4.1,20.0,"Chaat,Street Food,Fast Food",Basavanagudi,50,5.703782474656201
380396,Punjabi Bagh,Delhi,Pranav Kabab,600.0,2.9,80.0,"Indian,Chinese,Mughlai,Biryani",Punjabi Bagh,71,6.396929655216146
380398,Central Bangalore,Bangalore,Punjab Express,300.0,4.1,100.0,North Indian,Central Bangalore,47,5.703782474656201
380461,Ruby Area,Kolkata,Nandalal Sweets,200.0,3.8,50.0,Sweets,Ruby Area,57,5.298317366548036
380467,Athwa,Surat,Pizza 2000,250.0,3.8,20.0,"Pizzas,Combo",Sosyo Circle,36,5.521460917862246
380580,Athwa,Surat,Mr. Waffle And  Momos,200.0,3.4,20.0,"Chinese,Desserts",Athwa,46,5.298317366548036
380609,Banjara Hills,Hyderabad,Ab'S-Absolute Barbecues,500.0,3.5,50.0,"Barbecue,Biryani,Chinese",Banjara Hills,70,6.214608098422191
380632,Uppal,Hyderabad,Waffee & Co,200.0,4.4,50.0,"Desserts,Waffle",Uppal,63,5.298317366548036
380638,Kothrud,Pune,Pimlico Kothrud,800.0,4.5,100.0,"Continental,Indian",Kothrud,57,6.684611727667927
380686,Malleshwaram,Bangalore,Pastries Park,100.0,2.9,80.0,"Bakery,Desserts",Malleshwaram,64,4.605170185988091
380710,Alipore,Kolkata,Utsaav,300.0,2.9,80.0,Chinese,Alipore,91,5.703782474656201
380756,Basavanagudi,Bangalore,Gama Gama Hotel,150.0,4.4,100.0,"Street Food,South Indian,Indian",Basavanagudi,55,5.0106352940962555
380796,Tolichowki,Hyderabad,Galaxy Paradise,250.0,3.6,20.0,"Biryani,Chinese",Tolichowki,69,5.521460917862246
380800,Kidderpore,Kolkata,New Chaturbhuj Mistanna Bhandar,200.0,4.4,50.0,Sweets  Snacks,Kidderpore,57,5.298317366548036
380806,Kharkhana & Trimulgherry,Hyderabad,Balaji Jainarayan Mithai Bhandar,300.0,3.8,20.0,Sweets  Snacks  Bengali,Kharkhana & Trimulgherry,69,5.703782474656201
380837,Kothrud,Pune,Gypsy Caterers,500.0,2.9,80.0,Indian,Kothrud,60,6.214608098422191
381004,Jadavpur,Kolkata,Yummy Express,200.0,2.9,80.0,"American,Beverages,Snacks",Jadavpur,84,5.298317366548036
381037,South Kolkata,Kolkata,Hot Spring Kitchen And Lounge,500.0,2.9,80.0,Chinese,South Kolkata,79,6.214608098422191
381056,Ruby Area,Kolkata,The Parking,200.0,4.3,50.0,"Chinese,Tandoor,Fast Food,Mughlai,Combo,Beverages",Ruby Area,73,5.298317366548036
381060,Chennai,Chennai,Fb Cakes Royapuram,200.0,4.1,100.0,Bakery,Royapuram,62,5.298317366548036
381076,Kothrud,Pune,Origins,1600.0,4.5,20.0,"Thai,Indonesian,Japanese,Burmese",Kothrud,66,7.3777589082278725
381153,Banjara Hills,Hyderabad,The Bedford Bakehouse And Tearoom,500.0,2.9,80.0,Continental,Banjara Hills,74,6.214608098422191
381206,Rajajinagar,Bangalore,Friends Chinese Corner,200.0,2.9,80.0,"Chinese,Kebabs",Rajajinagar,61,5.298317366548036
381216,Scruz Bandra East,Mumbai,Vinanjay Family Restaurant &Bar,350.0,2.9,80.0,Indian  Chinese  South Indian  Biryani  Tandoor  Snacks,Scruz Bandra East,41,5.857933154483459
381248,Kurla,Mumbai,Express Chinese,250.0,3.1,20.0,Chinese,Juhu,43,5.521460917862246
381284,Naranpura,Ahmedabad,Flourish Lounge Cafe,200.0,2.9,80.0,"Beverages,Ice Cream",Naranpura,52,5.298317366548036
381293,Ameerpet,Hyderabad,Abhiruchi Swagruha Foods,250.0,4.5,100.0,Sweets  Snacks,Ameerpet,62,5.521460917862246
381296,Juhu,Mumbai,99 Chinese,250.0,2.9,80.0,Chinese,Juhu,38,5.521460917862246
381298,Kurla,Mumbai,Chinese Adda,250.0,2.9,80.0,Chinese,Juhu,44,5.521460917862246
381309,Piplod,Surat,La Festa,500.0,3.7,20.0,"Pizzas,Chinese,Italian,Fast Food",Vesu,58,6.214608098422191
381312,Kurla,Mumbai,Bhot Hard Chinese,250.0,2.9,80.0,Chinese,Juhu,40,5.521460917862246
381318,Piplod,Surat,Iconic Food Victory,300.0,2.9,80.0,"Chinese,North Indian,Indian,Biryani,Pastas,Combo,Beverages",Piplod,65,5.703782474656201
381333,Juhu,Mumbai,Vista Fast Food,250.0,2.9,80.0,"Chinese,Indian",Juhu,39,5.521460917862246
381334,Kurla,Mumbai,Papa Pizza,250.0,2.9,80.0,"Indian,Chinese",Juhu,39,5.521460917862246
381336,Rohini,Delhi,Healthy Tree,350.0,4.1,100.0,"Beverages,Healthy Food,Salads",Rohini,46,5.857933154483459
381339,Chembur,Mumbai,Appetite Chinese Food,300.0,4.3,20.0,Chinese,Chembur,52,5.703782474656201
381343,Nallakunta & Vidyanagar,Hyderabad,Tasty Inn Hyderabadi Biryani,250.0,2.9,80.0,"Biryani,Indian,Chinese,Seafood",Nallakunta & Vidyanagar,43,5.521460917862246
381460,Jadavpur,Kolkata,Shandar Chinese Kitchen,300.0,4.4,100.0,"Chinese,Snacks",Jadavpur,88,5.703782474656201
381488,Jadavpur,Kolkata,The Kindest Biryani,200.0,2.9,80.0,Indian,Jadavpur,84,5.298317366548036
381535,Shivaji Nagar,Pune,Terrasinne Food Corp.Llp,600.0,2.9,80.0,Indian,Shivaji Nagar,51,6.396929655216146
381553,Basavanagudi,Bangalore,Uttara Karnatakadha Jolada Rotti Mattu Chapati Angadi,100.0,4.3,100.0,"South Indian,Snacks,Indian",Basavanagudi,49,4.605170185988091
381612,Nallakunta & Vidyanagar,Hyderabad,Chickden,250.0,4.1,20.0,"Indian,Arabian,Chinese",Nallakunta & Vidyanagar,44,5.521460917862246
381638,South Kolkata,Kolkata,Little Asia,300.0,4.5,100.0,"Chinese,Fast Food",Alipore,73,5.703782474656201
381671,Rohini,Delhi,Standard Ice Cream(Rohini Sector-6 Ayodhya Chowk Wale),150.0,4.0,50.0,"Street Food,Desserts,Beverages",Rohini,25,5.0106352940962555
381688,Ghatkopar Vikhroli,Mumbai,Bff Bombay French Fries,300.0,2.9,80.0,"Continental,Desserts,Beverages,Snacks",Ghatkopar Vikhroli,55,5.703782474656201
381792,Nungambakkam,Chennai,The Break Room,300.0,2.9,80.0,"Beverages,Snacks,Fast Food,Chaat,Ice Cream",Nungambakkam,51,5.703782474656201
381804,Annanagar,Chennai,Abang Raju'S Nasi Goreng,350.0,2.9,80.0,"Singaporean,Malaysian",Annanagar,75,5.857933154483459
381825,Royapettah,Chennai,The New Moghal Biriyani,300.0,2.9,80.0,"Biryani,Indian,Chinese",Royapettah,44,5.703782474656201
381838,South Kolkata,Kolkata,37 Relish Route,200.0,2.9,80.0,"Bengali,Continental",South Kolkata,82,5.298317366548036
381896,Piplod,Surat,Thali Central,350.0,4.1,100.0,"Biryani,North Indian,Mughlai,Beverages",Piplod,57,5.857933154483459
381901,Indiranagar,Bangalore,Raffaele'S Ristorante Pizzeria,800.0,4.3,100.0,"Pizzas,Continental,Pastas,Fast Food,Beverages",Indiranagar,60,6.684611727667927
381906,Marol Sakinaka,Mumbai,The Health Factory,600.0,2.9,80.0,Healthy Food,Marol Sakinaka,42,6.396929655216146
381965,Kothrud,Pune,Rambo'S Biryani House,350.0,2.9,80.0,"Indian,Kebabs",Kothrud,45,5.857933154483459
382138,Dumdum,Kolkata,Ebowl,300.0,4.3,100.0,"Biryani,Indian,Chinese",Dumdum,69,5.703782474656201
382190,Kilpauk,Chennai,Chai Garden,200.0,2.9,80.0,"South Indian,Beverages",Kodumbakkam,63,5.298317366548036
382194,Kodambakkam,Chennai,Tommys Kitchen,300.0,2.9,80.0,"Chinese,Indian,Kebabs",Kodumbakkam,65,5.703782474656201
382216,Kilpauk,Chennai,Madras Momos,200.0,2.9,80.0,"Chinese,Combo,Beverages",Kilpauk,65,5.298317366548036
382430,Chembur,Mumbai,Rajhans Dining ( Ornament ),700.0,2.9,80.0,"Indian,Chinese",Chembur,57,6.551080335043404
382537,Koramangala,Bangalore,Singh Da Punjabi Dhaba,200.0,3.8,100.0,"Punjabi,Tandoor,Chinese",Koramangala,54,5.298317366548036
382565,Marol Sakinaka,Mumbai,Hotel Gopi,200.0,2.9,80.0,"Chinese,South Indian,Snacks",Marol Sakinaka,44,5.298317366548036
382566,Salt Lake,Kolkata,Harpreet Auntie'S Thali Junction,600.0,2.9,80.0,"Indian,Chinese,Thalis",Salt Lake,65,6.396929655216146
382802,Kothapet & Dilsukhnagar,Hyderabad,Sri Surya Tiffins,150.0,2.9,80.0,"South Indian,Chinese,Fast Food,Snacks",Kothapet & Dilsukhnagar,67,5.0106352940962555
382814,Frazer Town,Bangalore,Bigbites,300.0,2.9,80.0,"Street Food,Fast Food,Tex-Mex",Frazer Town,56,5.703782474656201
382861,Malleshwaram,Bangalore,Hotel Moonlight,500.0,4.1,100.0,"Indian,Chinese,Biryani,Tandoor",Malleshwaram,53,6.214608098422191
382862,Koramangala,Bangalore,The Local-Terrace Drinkery,600.0,2.9,80.0,"American,Indian",Koramangala,64,6.396929655216146
382904,Basaveshwaranagar,Bangalore,Jai Matharani Chats,200.0,2.9,80.0,"Chaat,Juices,Beverages",Basaveshwaranagar,57,5.298317366548036
382938,Santoshnagar & Saidabad,Hyderabad,Zaheer Juice Center,200.0,2.9,80.0,"Juices,Beverages",Santoshnagar & Saidabad,35,5.298317366548036
382954,Banjara Hills,Hyderabad,Trio La Patisserie,300.0,2.9,80.0,"Bakery,Desserts",Banjara Hills,58,5.703782474656201
382978,George Town,Chennai,Taj Biriyani Center,400.0,2.9,80.0,"Street Food,Biryani,Indian",George Town,60,5.991464547107982
